State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Avg_Annual_Rainfall,MNREGA_JobCards_Issued,MNREGA_Active_Workers,Yield_Lag1,Production_Lag1,Yield_Pct_Change,Yield_Rolling_3Y,Yield_Shock
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2010,Summer     ,Urad,82.0,51.0,0.6219512195121951,1051.5,16222.0,1408.0,0.6212121212121212,41.0,0.0011897679952408424,0.6006622900453604,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2011,Summer     ,Urad,82.0,54.0,0.6585365853658537,1051.5,16222.0,1408.0,0.6219512195121951,51.0,0.05882352941176472,0.63389997536339,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2012,Summer     ,Urad,82.0,57.0,0.6951219512195121,1051.5,16222.0,1408.0,0.6585365853658537,54.0,0.05555555555555536,0.6585365853658537,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2013,Summer     ,Urad,73.0,42.0,0.5753424657534246,1051.5,16222.0,1408.0,0.6951219512195121,57.0,-0.1723143475126171,0.6430003341129301,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2014,Summer     ,Urad,78.0,42.0,0.5384615384615384,1051.5,16222.0,1408.0,0.5753424657534246,42.0,-0.0641025641025641,0.6029753184781584,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1997,Rabi       ,Wheat,69804.0,238346.0,3.414503466850037,1051.5,16222.0,1408.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1998,Rabi       ,Wheat,69684.0,210070.0,3.014608805464669,1051.5,16222.0,1408.0,3.414503466850037,238346.0,-0.11711649007469904,0.0,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1999,Rabi       ,Wheat,74396.0,243924.0,3.27872466261627,1051.5,16222.0,1408.0,3.014608805464669,210070.0,0.08761198357572297,3.235945644976992,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2000,Rabi       ,Wheat,77919.0,265801.0,3.411247577612649,1051.5,16222.0,1408.0,3.27872466261627,243924.0,0.040419043571237934,3.234860348564529,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2001,Rabi       ,Wheat,71796.0,268049.0,3.73348097387041,1051.5,16222.0,1408.0,3.411247577612649,265801.0,0.0944620374001921,3.4744844046997763,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2002,Rabi       ,Wheat,70172.0,234401.0,3.3403779285184974,1051.5,16222.0,1408.0,3.73348097387041,268049.0,-0.10529129466659426,3.495035493333852,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2003,Rabi       ,Wheat,64627.0,206086.0,3.188852956194779,1051.5,16222.0,1408.0,3.3403779285184974,234401.0,-0.045361625410727524,3.4209039528612286,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2004,Rabi       ,Wheat,63852.0,203720.0,3.190503038276013,1051.5,16222.0,1408.0,3.188852956194779,206086.0,0.0005174531732572429,3.239911307663096,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2005,Rabi       ,Wheat,66416.0,196193.0,2.9540020476993494,1051.5,16222.0,1408.0,3.190503038276013,203720.0,-0.07412655237728816,3.1111193473900474,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2006,Rabi       ,Wheat,62746.0,180646.0,2.87900423931406,1051.5,16222.0,1408.0,2.9540020476993494,196193.0,-0.025388543127009555,3.007836441763141,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2007,Rabi       ,Wheat,64236.0,203628.0,3.1699981318886605,1051.5,16222.0,1408.0,2.87900423931406,180646.0,0.10107449256272427,3.0010014729673564,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2008,Rabi       ,Wheat,55965.0,194590.0,3.4769945501652817,1051.5,16222.0,1408.0,3.1699981318886605,203628.0,0.09684435305761996,3.1753323071226673,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2009,Rabi       ,Wheat,51450.0,184140.0,3.579008746355685,1051.5,16222.0,1408.0,3.4769945501652817,194590.0,0.029339763039189615,3.4086671428032087,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2010,Rabi       ,Wheat,56346.0,210227.0,3.731001313314166,1051.5,16222.0,1408.0,3.579008746355685,184140.0,0.042467783045584184,3.5956682032783776,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Wheat,54549.0,204668.0,3.752002786485545,1051.5,16222.0,1408.0,3.731001313314166,210227.0,0.005628910688515454,3.6873376153851325,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2012,Rabi       ,Wheat,45934.0,178591.0,3.8879914660164574,1051.5,16222.0,1408.0,3.752002786485545,204668.0,0.03624429065477619,3.7903318552720564,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2013,Rabi       ,Wheat,46130.0,192731.0,4.177996965098634,1051.5,16222.0,1408.0,3.8879914660164574,178591.0,0.07459005546102948,3.939330405866879,0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2014,Rabi       ,Wheat,40032.0,85909.0,2.146008193445244,1051.5,16222.0,1408.0,4.177996965098634,192731.0,-0.4863547744595882,3.403998874853445,1
UTTAR PRADESH,GHAZIABAD,1997,Kharif     ,Arhar/Tur,2071.0,1457.0,0.7035248672139063,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Kharif     ,Arhar/Tur,1684.0,607.0,0.3604513064133016,766.3,16440.0,54.0,0.7035248672139063,1457.0,-0.48764951572961723,0.0,1
UTTAR PRADESH,GHAZIABAD,1999,Kharif     ,Arhar/Tur,1381.0,1013.0,0.7335264301230991,766.3,16440.0,54.0,0.3604513064133016,607.0,1.0350222542459626,0.5991675345834356,0
UTTAR PRADESH,GHAZIABAD,2000,Kharif     ,Arhar/Tur,1380.0,1072.0,0.7768115942028986,766.3,16440.0,54.0,0.7335264301230991,1013.0,0.05900968568035836,0.6235964435797664,0
UTTAR PRADESH,GHAZIABAD,2001,Kharif     ,Arhar/Tur,1571.0,1193.0,0.7593889242520687,766.3,16440.0,54.0,0.7768115942028986,1072.0,-0.02242843706356834,0.7565756495260221,0
UTTAR PRADESH,GHAZIABAD,2003,Kharif     ,Arhar/Tur,1867.0,1595.0,0.8543117300482057,766.3,16440.0,54.0,0.7593889242520687,1193.0,0.12499893370136728,0.7968374161677243,0
UTTAR PRADESH,GHAZIABAD,2006,Kharif     ,Arhar/Tur,2046.0,1964.0,0.959921798631476,766.3,16440.0,54.0,0.8543117300482057,1595.0,0.12362006147019788,0.8578741509772501,0
UTTAR PRADESH,GHAZIABAD,2007,Kharif     ,Arhar/Tur,2192.0,1870.0,0.8531021897810219,766.3,16440.0,54.0,0.959921798631476,1964.0,-0.11127949068636911,0.8891119061535679,0
UTTAR PRADESH,GHAZIABAD,2008,Kharif     ,Arhar/Tur,2284.0,1737.0,0.760507880910683,766.3,16440.0,54.0,0.8531021897810219,1870.0,-0.10853835563838654,0.8578439564410602,0
UTTAR PRADESH,GHAZIABAD,2009,Kharif     ,Arhar/Tur,1922.0,1541.0,0.8017689906347555,766.3,16440.0,54.0,0.760507880910683,1737.0,0.05425467738041534,0.8051263537754868,0
UTTAR PRADESH,GHAZIABAD,2010,Kharif     ,Arhar/Tur,2057.0,1350.0,0.6562955760816723,766.3,16440.0,54.0,0.8017689906347555,1541.0,-0.18144055987736918,0.739524149209037,0
UTTAR PRADESH,GHAZIABAD,2011,Kharif     ,Arhar/Tur,1813.0,1266.0,0.6982901268615554,766.3,16440.0,54.0,0.6562955760816723,1350.0,0.0639872525586811,0.7187848978593278,0
UTTAR PRADESH,GHAZIABAD,2012,Kharif     ,Arhar/Tur,711.0,697.0,0.980309423347398,766.3,16440.0,54.0,0.6982901268615554,1266.0,0.40387123580476514,0.7782983754302085,0
UTTAR PRADESH,GHAZIABAD,2013,Kharif     ,Arhar/Tur,726.0,507.0,0.6983471074380165,766.3,16440.0,54.0,0.980309423347398,697.0,-0.28762583444988554,0.79231555254899,1
UTTAR PRADESH,GHAZIABAD,2014,Kharif     ,Arhar/Tur,479.0,235.0,0.4906054279749478,766.3,16440.0,54.0,0.6983471074380165,507.0,-0.2974762510654593,0.7230873195867874,1
UTTAR PRADESH,GHAZIABAD,1997,Kharif     ,Maize,13719.0,24626.0,1.7950287921860193,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Kharif     ,Maize,10229.0,11508.0,1.12503666047512,766.3,16440.0,54.0,1.7950287921860193,24626.0,-0.37324868248768894,0.0,1
UTTAR PRADESH,GHAZIABAD,1999,Kharif     ,Maize,7259.0,10562.0,1.4550213528034164,766.3,16440.0,54.0,1.12503666047512,11508.0,0.29331016838948054,1.4583622684881854,0
UTTAR PRADESH,GHAZIABAD,2000,Kharif     ,Maize,4840.0,8814.0,1.821074380165289,766.3,16440.0,54.0,1.4550213528034164,10562.0,0.25157914463357645,1.4670441311479419,0
UTTAR PRADESH,GHAZIABAD,2001,Kharif     ,Maize,5600.0,11978.0,2.1389285714285715,766.3,16440.0,54.0,1.821074380165289,8814.0,0.1745421245421246,1.805008101465759,0
UTTAR PRADESH,GHAZIABAD,2002,Kharif     ,Maize,4009.0,3360.0,0.8381142429533549,766.3,16440.0,54.0,2.1389285714285715,11978.0,-0.608161649646119,1.5993723981824053,1
UTTAR PRADESH,GHAZIABAD,2003,Kharif     ,Maize,3727.0,6735.0,1.807083445130132,766.3,16440.0,54.0,0.8381142429533549,3360.0,1.1561302177162798,1.5947087531706863,0
UTTAR PRADESH,GHAZIABAD,2004,Kharif     ,Maize,3353.0,5408.0,1.6128839844915002,766.3,16440.0,54.0,1.807083445130132,6735.0,-0.10746568519676036,1.419360557524996,0
UTTAR PRADESH,GHAZIABAD,2005,Kharif     ,Maize,4346.0,7162.0,1.6479521398987576,766.3,16440.0,54.0,1.6128839844915002,5408.0,0.0217425157323472,1.6893065231734632,0
UTTAR PRADESH,GHAZIABAD,2006,Kharif     ,Maize,2654.0,5244.0,1.9758854559155992,766.3,16440.0,54.0,1.6479521398987576,7162.0,0.1989944416935483,1.7455738601019524,0
UTTAR PRADESH,GHAZIABAD,2007,Kharif     ,Maize,3118.0,6130.0,1.9660038486209108,766.3,16440.0,54.0,1.9758854559155992,5244.0,-0.005001103310469657,1.8632804814784227,0
UTTAR PRADESH,GHAZIABAD,2008,Kharif     ,Maize,1846.0,4951.0,2.6820151679306607,766.3,16440.0,54.0,1.9660038486209108,6130.0,0.3641962958577163,2.207968157489057,0
UTTAR PRADESH,GHAZIABAD,2009,Kharif     ,Maize,2049.0,3899.0,1.9028794533918985,766.3,16440.0,54.0,2.6820151679306607,4951.0,-0.2905038434737538,2.18363282331449,1
UTTAR PRADESH,GHAZIABAD,2010,Kharif     ,Maize,1747.0,4465.0,2.555809959931311,766.3,16440.0,54.0,1.9028794533918985,3899.0,0.34312762449326906,2.3802348604179566,0
UTTAR PRADESH,GHAZIABAD,2011,Kharif     ,Maize,1490.0,3285.0,2.204697986577181,766.3,16440.0,54.0,2.555809959931311,4465.0,-0.13737796583419137,2.22112913330013,0
UTTAR PRADESH,GHAZIABAD,2012,Kharif     ,Maize,120.0,284.0,2.3666666666666667,766.3,16440.0,54.0,2.204697986577181,3285.0,0.07346524606798588,2.3757248710583863,0
UTTAR PRADESH,GHAZIABAD,2013,Kharif     ,Maize,64.0,153.0,2.390625,766.3,16440.0,54.0,2.3666666666666667,284.0,0.010123239436619746,2.320663217747949,0
UTTAR PRADESH,GHAZIABAD,2014,Kharif     ,Maize,104.0,245.0,2.355769230769231,766.3,16440.0,54.0,2.390625,153.0,-0.014580191050779234,2.371020299145299,0
UTTAR PRADESH,GHAZIABAD,1999,Rabi       ,Maize,192.0,278.0,1.4479166666666667,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,2000,Rabi       ,Maize,209.0,339.0,1.6220095693779903,766.3,16440.0,54.0,1.4479166666666667,278.0,0.12023682489415144,0.0,0
UTTAR PRADESH,GHAZIABAD,2001,Rabi       ,Maize,249.0,406.0,1.6305220883534135,766.3,16440.0,54.0,1.6220095693779903,339.0,0.005248131167738812,1.5668161081326903,0
UTTAR PRADESH,GHAZIABAD,2002,Rabi       ,Maize,190.0,210.0,1.105263157894737,766.3,16440.0,54.0,1.6305220883534135,406.0,-0.32214156079854794,1.4525982718753803,1
UTTAR PRADESH,GHAZIABAD,2004,Rabi       ,Maize,1.0,5.0,5.0,766.3,16440.0,54.0,1.105263157894737,210.0,3.5238095238095237,2.578595082082717,0
UTTAR PRADESH,GHAZIABAD,2009,Rabi       ,Maize,2.0,6.0,3.0,766.3,16440.0,54.0,5.0,5.0,-0.4,3.0350877192982453,1
UTTAR PRADESH,GHAZIABAD,1997,Summer     ,Maize,183.0,289.0,1.5792349726775956,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Summer     ,Maize,245.0,248.0,1.0122448979591836,766.3,16440.0,54.0,1.5792349726775956,289.0,-0.35902831720923667,0.0,1
UTTAR PRADESH,GHAZIABAD,2003,Summer     ,Maize,194.0,265.0,1.365979381443299,766.3,16440.0,54.0,1.0122448979591836,248.0,0.3494554373129366,1.3191530840266927,0
UTTAR PRADESH,GHAZIABAD,2006,Summer     ,Maize,79.0,105.0,1.3291139240506329,766.3,16440.0,54.0,1.365979381443299,265.0,-0.026988297110102755,1.2357794011510386,0
UTTAR PRADESH,GHAZIABAD,2007,Summer     ,Maize,37.0,53.0,1.4324324324324325,766.3,16440.0,54.0,1.3291139240506329,105.0,0.07773487773487786,1.3758419126421213,0
UTTAR PRADESH,GHAZIABAD,2008,Summer     ,Maize,25.0,38.0,1.52,766.3,16440.0,54.0,1.4324324324324325,53.0,0.06113207547169819,1.4271821188276885,0
UTTAR PRADESH,GHAZIABAD,2009,Summer     ,Maize,51.0,74.0,1.4509803921568627,766.3,16440.0,54.0,1.52,38.0,-0.04540763673890613,1.4678042748630984,0
UTTAR PRADESH,GHAZIABAD,2010,Summer     ,Maize,78.0,114.0,1.4615384615384617,766.3,16440.0,54.0,1.4509803921568627,74.0,0.007276507276507305,1.4775062845651081,0
UTTAR PRADESH,GHAZIABAD,2011,Summer     ,Maize,96.0,159.0,1.65625,766.3,16440.0,54.0,1.4615384615384617,114.0,0.1332236842105261,1.5229229512317748,0
UTTAR PRADESH,GHAZIABAD,2014,Summer     ,Maize,13.0,23.0,1.7692307692307692,766.3,16440.0,54.0,1.65625,159.0,0.0682148040638606,1.6290064102564104,0
UTTAR PRADESH,GHAZIABAD,1997,Kharif     ,Moong(Green Gram),19.0,8.0,0.4210526315789473,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Kharif     ,Moong(Green Gram),14.0,5.0,0.3571428571428571,766.3,16440.0,54.0,0.4210526315789473,8.0,-0.1517857142857142,0.0,0
UTTAR PRADESH,GHAZIABAD,1999,Kharif     ,Moong(Green Gram),7.0,3.0,0.4285714285714285,766.3,16440.0,54.0,0.3571428571428571,5.0,0.19999999999999996,0.4022556390977443,0
UTTAR PRADESH,GHAZIABAD,2000,Kharif     ,Moong(Green Gram),5.0,1.0,0.2,766.3,16440.0,54.0,0.4285714285714285,3.0,-0.5333333333333332,0.3285714285714285,1
UTTAR PRADESH,GHAZIABAD,2001,Kharif     ,Moong(Green Gram),14.0,4.0,0.2857142857142857,766.3,16440.0,54.0,0.2,1.0,0.4285714285714284,0.30476190476190473,0
UTTAR PRADESH,GHAZIABAD,2002,Kharif     ,Moong(Green Gram),10.0,7.0,0.7,766.3,16440.0,54.0,0.2857142857142857,4.0,1.4500000000000002,0.3952380952380952,0
UTTAR PRADESH,GHAZIABAD,2003,Kharif     ,Moong(Green Gram),13.0,7.0,0.5384615384615384,766.3,16440.0,54.0,0.7,7.0,-0.23076923076923073,0.508058608058608,1
UTTAR PRADESH,GHAZIABAD,2007,Kharif     ,Moong(Green Gram),22.0,4.0,0.1818181818181818,766.3,16440.0,54.0,0.5384615384615384,7.0,-0.6623376623376623,0.4734265734265734,1
UTTAR PRADESH,GHAZIABAD,2008,Kharif     ,Moong(Green Gram),29.0,11.0,0.3793103448275862,766.3,16440.0,54.0,0.1818181818181818,4.0,1.0862068965517242,0.3665300217024354,0
UTTAR PRADESH,GHAZIABAD,2009,Kharif     ,Moong(Green Gram),58.0,9.0,0.1551724137931034,766.3,16440.0,54.0,0.3793103448275862,11.0,-0.590909090909091,0.23876698014629047,1
UTTAR PRADESH,GHAZIABAD,2010,Kharif     ,Moong(Green Gram),105.0,49.0,0.4666666666666667,766.3,16440.0,54.0,0.1551724137931034,9.0,2.0074074074074084,0.33371647509578545,0
UTTAR PRADESH,GHAZIABAD,2011,Kharif     ,Moong(Green Gram),61.0,26.0,0.4262295081967213,766.3,16440.0,54.0,0.4666666666666667,49.0,-0.08665105386416871,0.34935619621883046,0
UTTAR PRADESH,GHAZIABAD,2000,Rabi       ,Moong(Green Gram),119.0,47.0,0.3949579831932773,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,2001,Rabi       ,Moong(Green Gram),129.0,55.0,0.4263565891472868,766.3,16440.0,54.0,0.3949579831932773,47.0,0.0794985980537688,0.0,0
UTTAR PRADESH,GHAZIABAD,1997,Summer     ,Moong(Green Gram),326.0,153.0,0.4693251533742331,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Summer     ,Moong(Green Gram),197.0,126.0,0.6395939086294417,766.3,16440.0,54.0,0.4693251533742331,153.0,0.362794864138549,0.0,0
UTTAR PRADESH,GHAZIABAD,1999,Summer     ,Moong(Green Gram),137.0,43.0,0.3138686131386861,766.3,16440.0,54.0,0.6395939086294417,126.0,-0.5092689143784035,0.4742625583807869,1
UTTAR PRADESH,GHAZIABAD,2002,Summer     ,Moong(Green Gram),81.0,44.0,0.5432098765432098,766.3,16440.0,54.0,0.3138686131386861,43.0,0.73069193224232,0.4988907994371125,0
UTTAR PRADESH,GHAZIABAD,2003,Summer     ,Moong(Green Gram),71.0,39.0,0.5492957746478874,766.3,16440.0,54.0,0.5432098765432098,44.0,0.011203585147247175,0.46879142144326114,0
UTTAR PRADESH,GHAZIABAD,2007,Summer     ,Moong(Green Gram),72.0,50.0,0.6944444444444444,766.3,16440.0,54.0,0.5492957746478874,39.0,0.2642450142450141,0.595650031878514,0
UTTAR PRADESH,GHAZIABAD,2008,Summer     ,Moong(Green Gram),85.0,58.0,0.6823529411764706,766.3,16440.0,54.0,0.6944444444444444,50.0,-0.017411764705882238,0.6420310534229342,0
UTTAR PRADESH,GHAZIABAD,2009,Summer     ,Moong(Green Gram),194.0,155.0,0.7989690721649485,766.3,16440.0,54.0,0.6823529411764706,58.0,0.17090295058656246,0.7252554859286211,0
UTTAR PRADESH,GHAZIABAD,2010,Summer     ,Moong(Green Gram),219.0,232.0,1.0593607305936072,766.3,16440.0,54.0,0.7989690721649485,155.0,0.3259095595816761,0.8468942479783421,0
UTTAR PRADESH,GHAZIABAD,2011,Summer     ,Moong(Green Gram),156.0,123.0,0.7884615384615384,766.3,16440.0,54.0,1.0593607305936072,232.0,-0.2557194960212201,0.882263780406698,1
UTTAR PRADESH,GHAZIABAD,2012,Summer     ,Moong(Green Gram),8.0,5.0,0.625,766.3,16440.0,54.0,0.7884615384615384,123.0,-0.20731707317073167,0.8242740896850486,1
UTTAR PRADESH,GHAZIABAD,2013,Summer     ,Moong(Green Gram),14.0,9.0,0.6428571428571429,766.3,16440.0,54.0,0.625,5.0,0.028571428571428692,0.6854395604395606,0
UTTAR PRADESH,GHAZIABAD,2014,Summer     ,Moong(Green Gram),10.0,8.0,0.8,766.3,16440.0,54.0,0.6428571428571429,9.0,0.24444444444444446,0.6892857142857144,0
UTTAR PRADESH,GHAZIABAD,1997,Rabi       ,Rapeseed &Mustard,2762.0,3059.0,1.107530774800869,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Rabi       ,Rapeseed &Mustard,2501.0,2207.0,0.8824470211915234,766.3,16440.0,54.0,1.107530774800869,3059.0,-0.20323024761981445,0.0,1
UTTAR PRADESH,GHAZIABAD,1999,Rabi       ,Rapeseed &Mustard,2283.0,2530.0,1.108190976784932,766.3,16440.0,54.0,0.8824470211915234,2207.0,0.2558158735564635,1.032722924259108,0
UTTAR PRADESH,GHAZIABAD,2000,Rabi       ,Rapeseed &Mustard,1979.0,2426.0,1.2258716523496715,766.3,16440.0,54.0,1.108190976784932,2530.0,0.10619169261434802,1.0721698834420423,0
UTTAR PRADESH,GHAZIABAD,2001,Rabi       ,Rapeseed &Mustard,2093.0,2483.0,1.186335403726708,766.3,16440.0,54.0,1.2258716523496715,2426.0,-0.032251539993753076,1.1734660109537705,0
UTTAR PRADESH,GHAZIABAD,2002,Rabi       ,Rapeseed &Mustard,2023.0,2089.0,1.032624814631735,766.3,16440.0,54.0,1.186335403726708,2483.0,-0.12956756462979402,1.1482772902360383,0
UTTAR PRADESH,GHAZIABAD,2003,Rabi       ,Rapeseed &Mustard,2148.0,1831.0,0.8524208566108007,766.3,16440.0,54.0,1.032624814631735,2089.0,-0.17451058261194352,1.0237936916564145,0
UTTAR PRADESH,GHAZIABAD,2004,Rabi       ,Rapeseed &Mustard,2358.0,3059.0,1.2972858354537744,766.3,16440.0,54.0,0.8524208566108007,1831.0,0.5218842023783221,1.0607771688987702,0
UTTAR PRADESH,GHAZIABAD,2005,Rabi       ,Rapeseed &Mustard,3557.0,4403.0,1.2378408771436604,766.3,16440.0,54.0,1.2972858354537744,3059.0,-0.04582256021420361,1.129182523069412,0
UTTAR PRADESH,GHAZIABAD,2006,Rabi       ,Rapeseed &Mustard,2190.0,2161.0,0.98675799086758,766.3,16440.0,54.0,1.2378408771436604,4403.0,-0.20283938825437609,1.1739615678216715,1
UTTAR PRADESH,GHAZIABAD,2007,Rabi       ,Rapeseed &Mustard,2631.0,3516.0,1.3363740022805015,766.3,16440.0,54.0,0.98675799086758,2161.0,0.3543077579797771,1.1869909567639139,0
UTTAR PRADESH,GHAZIABAD,2008,Rabi       ,Rapeseed &Mustard,2016.0,2228.0,1.1051587301587302,766.3,16440.0,54.0,1.3363740022805015,3516.0,-0.17301688878054045,1.142763574435604,0
UTTAR PRADESH,GHAZIABAD,2009,Rabi       ,Rapeseed &Mustard,2517.0,3296.0,1.3094954310687326,766.3,16440.0,54.0,1.1051587301587302,2228.0,0.18489353188265922,1.2503427211693214,0
UTTAR PRADESH,GHAZIABAD,2010,Rabi       ,Rapeseed &Mustard,2966.0,3544.0,1.1948752528658126,766.3,16440.0,54.0,1.3094954310687326,3296.0,-0.08753003292983907,1.203176471364425,0
UTTAR PRADESH,GHAZIABAD,2011,Rabi       ,Rapeseed &Mustard,3015.0,3524.0,1.1688225538971808,766.3,16440.0,54.0,1.1948752528658126,3544.0,-0.021803697838871927,1.2243977459439088,0
UTTAR PRADESH,GHAZIABAD,2012,Rabi       ,Rapeseed &Mustard,1436.0,1898.0,1.3217270194986073,766.3,16440.0,54.0,1.1688225538971808,3524.0,0.13081922922483002,1.2284749420872003,0
UTTAR PRADESH,GHAZIABAD,2013,Rabi       ,Rapeseed &Mustard,1292.0,1928.0,1.4922600619195046,766.3,16440.0,54.0,1.3217270194986073,1898.0,0.12902289194752825,1.3276032117717642,0
UTTAR PRADESH,GHAZIABAD,2014,Rabi       ,Rapeseed &Mustard,1349.0,1310.0,0.9710896960711638,766.3,16440.0,54.0,1.4922600619195046,1928.0,-0.3492490210975395,1.2616922591630917,1
UTTAR PRADESH,GHAZIABAD,1997,Kharif     ,Rice,13719.0,31372.0,2.286755594431081,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Kharif     ,Rice,18134.0,36424.0,2.0086026249034963,766.3,16440.0,54.0,2.286755594431081,31372.0,-0.12163650991167074,0.0,0
UTTAR PRADESH,GHAZIABAD,1999,Kharif     ,Rice,20830.0,44729.0,2.1473355736917905,766.3,16440.0,54.0,2.0086026249034963,36424.0,0.06906938538674856,2.1475645976754563,0
UTTAR PRADESH,GHAZIABAD,2000,Kharif     ,Rice,21726.0,43067.0,1.982279296695204,766.3,16440.0,54.0,2.1473355736917905,44729.0,-0.0768656184989357,2.0460724984301635,0
UTTAR PRADESH,GHAZIABAD,2001,Kharif     ,Rice,21142.0,49840.0,2.3573928672784032,766.3,16440.0,54.0,1.982279296695204,43067.0,0.1892334602942063,2.1623359125551325,0
UTTAR PRADESH,GHAZIABAD,2002,Kharif     ,Rice,17552.0,41996.0,2.392661804922516,766.3,16440.0,54.0,2.3573928672784032,49840.0,0.014960992770301607,2.244111322965374,0
UTTAR PRADESH,GHAZIABAD,2003,Kharif     ,Rice,19549.0,45904.0,2.348150800552458,766.3,16440.0,54.0,2.392661804922516,41996.0,-0.0186031324103072,2.3660684909177925,0
UTTAR PRADESH,GHAZIABAD,2004,Kharif     ,Rice,20309.0,49123.0,2.4187798512974545,766.3,16440.0,54.0,2.348150800552458,45904.0,0.030078583849205698,2.386530818924143,0
UTTAR PRADESH,GHAZIABAD,2005,Kharif     ,Rice,21841.0,50584.0,2.3160111716496496,766.3,16440.0,54.0,2.4187798512974545,49123.0,-0.042487818638260455,2.3609806078331874,0
UTTAR PRADESH,GHAZIABAD,2006,Kharif     ,Rice,21606.0,49326.0,2.282976950846987,766.3,16440.0,54.0,2.3160111716496496,50584.0,-0.014263411682566729,2.339255991264697,0
UTTAR PRADESH,GHAZIABAD,2007,Kharif     ,Rice,20949.0,49921.0,2.3829777077664804,766.3,16440.0,54.0,2.282976950846987,49326.0,0.04380278867134124,2.327321943421039,0
UTTAR PRADESH,GHAZIABAD,2008,Kharif     ,Rice,23436.0,59035.0,2.518987881891108,766.3,16440.0,54.0,2.3829777077664804,49921.0,0.05707572239612224,2.394980846834858,0
UTTAR PRADESH,GHAZIABAD,2009,Kharif     ,Rice,22340.0,61368.0,2.747000895255148,766.3,16440.0,54.0,2.518987881891108,59035.0,0.09051770951468874,2.5496554949709123,0
UTTAR PRADESH,GHAZIABAD,2010,Kharif     ,Rice,30102.0,76730.0,2.549000066440768,766.3,16440.0,54.0,2.747000895255148,61368.0,-0.07207890945954332,2.6049962811956746,0
UTTAR PRADESH,GHAZIABAD,2011,Kharif     ,Rice,29971.0,81731.0,2.727002769343699,766.3,16440.0,54.0,2.549000066440768,76730.0,0.06983236495222256,2.674334577013205,0
UTTAR PRADESH,GHAZIABAD,2012,Kharif     ,Rice,10098.0,26083.0,2.582986730045554,766.3,16440.0,54.0,2.727002769343699,81731.0,-0.05281110856106874,2.619663188610007,0
UTTAR PRADESH,GHAZIABAD,2013,Kharif     ,Rice,9296.0,25267.0,2.718050774526678,766.3,16440.0,54.0,2.582986730045554,26083.0,0.05228987160872567,2.6760134246386436,0
UTTAR PRADESH,GHAZIABAD,2014,Kharif     ,Rice,8650.0,23727.0,2.7430057803468206,766.3,16440.0,54.0,2.718050774526678,25267.0,0.009181213998656013,2.681347761639684,0
UTTAR PRADESH,GHAZIABAD,1997,Summer     ,Rice,12.0,27.0,2.25,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
UTTAR PRADESH,GHAZIABAD,1998,Summer     ,Rice,3.0,6.0,2.0,766.3,16440.0,54.0,2.25,27.0,-0.11111111111111116,0.0,0
UTTAR PRADESH,GHAZIABAD,2001,Kharif     ,Sesamum,1.0,0.1,0.1,766.3,16440.0,54.0,0.0,0.0,0.0,0.0,0
